,drug_name,condition,nltkRScore,useful_count_encoded
80650,788,387,3,2
80651,1272,175,3,1
80652,2345,175,1,1
80653,1001,769,3,1
80654,2165,133,1,1
80655,1874,175,1,1
80656,2381,175,3,1
80657,1381,170,1,2
80658,2197,778,1,1
80659,1901,243,1,2
80660,2260,103,3,1
80661,774,475,3,2
80662,864,175,3,2
80663,1908,243,3,1
80664,1272,175,1,1
80665,2443,175,3,1
80666,214,474,3,2
80667,564,225,1,2
80668,3291,273,3,2
80669,831,175,3,1
80670,672,789,1,1
80671,3005,325,3,2
80672,1265,175,1,1
80673,1231,273,1,1
80674,1985,583,1,1
80675,1844,174,1,2
80676,2970,175,3,1
80677,488,241,2,1
80678,1874,175,1,1
80679,828,601,1,2
80680,1264,175,3,1
80681,1182,127,1,1
80682,557,133,3,1
80683,1487,175,3,1
80684,2293,541,1,1
80685,981,80,1,2
80686,828,601,3,2
80687,2159,241,3,2
80688,535,103,1,1
80689,672,789,1,1
80690,1265,175,3,1
80691,731,273,3,2
80692,2617,314,1,1
80693,2050,474,3,1
80694,2617,314,3,1
80695,2085,675,3,2
80696,2345,175,1,2
80697,881,133,1,1
80698,488,241,1,1
80699,199,474,3,1
80700,881,369,1,2
80701,190,434,3,1
80702,404,867,1,2
80703,3437,789,1,1
80704,2329,124,1,1
80705,881,133,3,2
80706,3451,426,1,2
80707,1261,175,3,1
80708,2246,613,1,1
80709,1114,686,3,1
80710,1083,749,3,1
80711,2440,601,1,1
80712,1886,484,3,2
80713,2302,175,3,1
80714,1083,87,2,1
80715,2446,175,3,1
80716,1266,175,3,1
80717,553,613,3,2
80718,2736,122,3,1
80719,88,87,1,1
80720,1858,871,3,2
80721,745,569,1,2
80722,1013,601,1,2
80723,2837,541,1,2
80724,2524,133,1,1
80725,1272,175,1,1
80726,1598,419,1,2
80727,2130,874,1,1
80728,1272,175,3,1
80729,739,87,1,2
80730,651,778,3,1
80731,2617,314,3,1
80732,2199,250,3,1
80733,180,133,3,1
80734,1108,369,1,2
80735,2164,175,3,1
80736,2672,324,3,2
80737,1874,175,1,1
80738,1164,484,3,1
80739,2114,148,2,2
80740,1083,87,3,1
80741,1895,175,1,1
80742,158,20,1,1
80743,270,175,3,1
80744,2617,314,3,1
80745,1883,133,3,2
80746,2302,175,1,1
80747,1104,241,1,1
80748,1099,87,3,1
80749,1263,175,3,1
80750,1532,346,1,2
80751,1263,175,1,1
80752,1261,175,3,1
80753,555,273,3,2
80754,1326,419,1,2
80755,731,600,3,1
80756,2165,273,3,2
80757,1265,175,3,1
80758,1266,175,1,1
80759,948,175,1,1
80760,1915,601,3,2
80761,641,778,1,1
80762,1826,174,1,1
80763,961,175,3,1
80764,881,660,3,2
80765,1874,314,3,2
80766,1556,406,1,1
80767,1586,622,1,2
80768,1874,175,1,1
80769,2052,471,1,2
80770,1872,192,1,1
80771,438,419,1,2
80772,556,601,1,1
80773,1266,175,1,1
80774,1231,273,3,1
80775,1756,175,3,1
80776,3318,175,1,1
80777,2785,758,2,1
80778,2130,874,3,1
80779,2135,175,3,1
80780,948,84,2,1
80781,1266,87,3,2
80782,1895,175,3,1
80783,2481,600,1,1
80784,2419,572,3,1
80785,2109,342,1,1
80786,1761,175,3,1
80787,1737,87,3,2
80788,1555,723,3,1
80789,997,720,1,2
80790,2373,633,1,1
80791,1446,682,1,2
80792,3525,80,3,2
80793,3128,622,3,2
80794,1108,174,1,1
80795,3095,80,1,1
80796,2797,144,3,1
80797,1266,175,1,1
80798,2326,176,1,1
80799,1874,314,3,1
80800,3074,87,3,2
80801,1371,148,3,2
80802,725,867,3,2
80803,1265,538,1,1
80804,1879,389,1,1
80805,329,421,1,1
80806,2585,601,3,1
80807,2554,253,3,2
80808,3166,472,1,1
80809,2052,622,2,2
80810,1263,318,3,1
80811,556,601,3,1
80812,1142,273,3,2
80813,3533,273,1,2
80814,2524,133,3,2
80815,2985,241,1,1
80816,874,555,1,1
80817,3496,133,1,2
80818,3656,759,3,1
80819,3250,874,1,1
80820,1266,84,3,1
80821,1826,174,1,2
80822,1272,175,3,1
80823,1873,522,1,1
80824,305,633,3,1
80825,404,778,2,1
80826,2883,273,1,2
80827,2752,552,3,1
80828,1785,765,3,2
80829,2738,653,3,1
80830,2112,541,1,1
80831,1883,369,3,2
80832,2013,391,3,2
80833,2302,175,3,1
80834,1553,275,3,1
80835,3000,790,1,2
80836,1399,531,3,2
80837,322,133,1,2
80838,2519,291,1,2
80839,3514,622,1,1
80840,2528,637,1,2
80841,214,479,3,2
80842,420,225,1,2
80844,48,633,1,2
80845,1272,175,1,1
80846,2585,889,3,1
80847,1668,175,3,1
80848,2617,314,3,1
80849,1265,175,1,1
80850,2484,569,1,1
80851,3173,633,1,1
80852,2178,874,3,1
80853,2996,174,1,1
80854,2326,698,1,2
80855,556,889,3,2
80856,361,175,3,1
80857,3032,175,1,1
80858,3267,542,1,2
80859,773,637,1,1
80860,3464,484,3,1
80861,3451,273,1,1
80862,677,103,3,1
80863,3000,134,1,2
80864,1125,215,3,1
80865,552,633,1,2
80866,1263,175,3,1
80867,1263,175,3,1
80868,3283,159,3,2
80869,1265,175,1,1
80870,731,134,1,1
80871,2164,175,1,1
80873,1265,675,3,1
80874,687,101,3,2
80875,234,80,3,2
80876,1266,175,1,1
80877,790,633,1,1
80878,2009,183,1,1
80879,3212,609,3,1
80880,1883,369,1,2
80881,281,108,3,2
80882,2052,346,1,1
80883,1874,175,1,2
80884,391,419,3,1
80885,3464,484,3,1
80886,3437,789,1,1
80887,1352,103,3,1
80888,95,889,2,2
80889,344,778,3,2
80890,2672,287,1,2
80891,1224,596,1,2
80892,881,133,1,1
80893,2345,175,1,1
80894,1822,609,3,1
80895,1263,175,3,1
80896,1916,80,3,1
80897,1083,87,3,1
80898,2045,524,1,1
80899,1870,105,1,2
80900,1267,175,1,1
80901,361,20,1,1
80902,322,133,1,2
80903,940,625,1,2
80904,881,273,2,2
80905,2164,175,1,1
80906,2326,176,3,1
80907,1826,174,1,1
80908,2120,164,1,2
80909,2091,614,3,2
80910,3633,633,3,1
80911,3617,778,1,2
80912,2524,133,1,2
80913,2326,867,3,1
80914,3076,175,3,1
80915,2091,225,1,2
80916,557,133,3,2
80917,788,387,3,2
80918,961,175,1,1
80919,1949,601,2,2
80920,1883,133,1,2
80921,1266,175,3,1
80922,1819,174,3,2
80923,1915,283,3,1
80924,672,789,3,2
80925,1144,609,1,1
80926,721,722,3,1
80927,2731,547,3,2
80928,2157,87,3,1
80929,2302,175,1,1
80930,1949,889,3,2
80931,3543,148,1,1
80932,3625,273,1,2
80933,3250,874,1,1
80934,1249,452,3,1
80935,881,133,1,2
80936,268,671,1,2
80937,2381,175,1,1
80938,2130,874,1,1
80939,1141,134,3,2
80940,555,174,3,2
80941,2037,880,3,2
80942,3000,790,1,2
80943,3411,630,3,2
80944,1304,420,1,2
80945,672,789,3,1
80946,1487,175,3,1
80947,3305,87,1,1
80948,621,148,1,1
80950,2302,175,3,1
80951,1265,175,3,1
80952,1371,148,1,2
80953,1810,770,1,2
80954,2381,175,3,1
80955,1709,552,3,2
80956,2750,84,1,1
80957,1532,192,2,2
80958,3315,175,3,2
80959,3272,542,3,1
80960,1598,419,1,1
80961,3334,273,1,1
80962,1266,175,3,2
80963,2253,383,3,2
80964,3156,325,3,2
80965,555,80,3,2
80966,2672,369,1,2
80967,2433,749,3,1
80968,2120,164,1,1
80969,3456,229,1,1
80970,758,162,3,2
80971,2453,622,1,2
80972,1930,175,1,1
80974,1883,369,1,2
80975,384,192,1,2
80976,1023,633,1,2
80977,3125,541,3,1
80978,1010,484,1,2
80979,1487,175,3,1
80980,2194,183,3,2
80981,2585,601,3,1
80982,1407,174,1,1
80984,1668,175,3,1
80985,1272,175,3,1
80986,831,175,3,1
80987,2911,743,3,1
80988,1236,770,3,2
80989,2266,175,2,1
80990,277,746,1,2
80991,2491,241,1,1
80992,3518,273,3,2
80994,3211,170,2,2
80995,715,325,3,2
80996,3267,542,1,1
80997,1737,87,1,1
80998,16,100,3,2
80999,881,273,1,2
81000,3000,273,1,1
81001,3062,740,1,1
81002,1582,127,3,2
81003,2302,175,1,1
81004,1446,633,1,2
81005,3625,695,3,1
81006,715,325,3,2
81007,370,454,3,1
81008,362,633,3,1
81009,99,203,1,1
81010,1141,273,1,1
81011,2585,889,1,1
81012,2785,174,3,1
81013,3025,103,1,2
81014,3095,80,1,1
81015,2302,175,3,1
81016,1141,273,1,1
81017,402,542,1,2
81018,1108,273,1,2
81019,320,144,1,1
81020,1668,175,1,1
81021,1142,426,1,2
81022,553,613,1,1
81023,3283,346,3,1
81024,1205,87,3,1
81025,1935,291,3,2
81026,1108,273,3,1
81027,1908,243,3,2
81028,1619,133,1,1
81029,2651,420,1,1
81030,1105,241,1,1
81031,49,633,1,1
81032,1680,872,3,1
81033,1165,225,1,2
81034,3455,103,3,1
81035,1883,369,1,1
81036,672,789,3,2
81037,1272,175,3,1
81038,791,249,1,1
81039,688,484,3,2
81040,775,394,1,2
81041,1272,175,1,1
81042,1883,369,3,2
81043,3222,454,1,2
81044,2392,175,1,1
81045,2120,164,3,1
81046,3541,133,3,1
81047,653,633,1,2
81048,3068,406,3,1
81049,2164,175,1,2
81050,2052,622,1,2
81051,1266,175,3,1
81052,1578,428,1,1
81053,2120,164,1,1
81054,402,555,2,1
81055,1874,175,1,1
81056,1141,273,1,2
81057,926,471,1,1
81058,1092,574,3,1
81059,1915,283,1,1
81060,854,419,3,2
81061,1556,406,3,1
81062,874,600,3,1
81063,1874,175,3,1
81064,1800,175,1,1
81065,2439,746,1,1
81066,180,133,3,2
81067,2381,175,3,1
81068,557,133,3,2
81069,858,420,1,2
81070,3118,470,2,1
81072,1874,175,1,1
81073,1263,175,3,1
81074,821,80,1,2
81075,791,249,1,2
81076,2302,175,3,1
81077,28,393,1,2
81078,1183,633,1,2
81079,1096,175,3,1
81080,3318,175,3,1
81081,773,602,3,1
81082,1616,746,1,2
81083,284,522,3,1
81084,3380,633,3,2
81085,2565,633,1,1
81086,1619,768,3,2
81087,384,240,3,1
81088,1104,241,1,1
81089,3052,87,3,2
81090,1266,175,3,1
81091,3203,404,3,2
81092,3000,273,1,2
81093,1912,420,1,1
81094,2453,622,3,2
81095,1947,133,1,1
81096,1985,583,3,1
81097,1895,175,2,1
81098,758,87,3,1
81099,3482,273,3,2
81100,1446,743,3,2
81101,3639,175,1,1
81102,180,133,3,1
81103,2428,596,1,1
81104,984,80,1,2
81105,2585,889,3,1
81106,1737,87,3,2
81107,86,721,3,2
81108,1263,175,3,2
81109,3032,175,3,1
81110,1272,175,3,1
81111,1612,633,1,1
81112,1017,874,3,2
81113,1949,889,3,2
81114,1231,273,3,1
81115,1719,283,1,1
81116,2585,889,3,1
81117,2458,472,1,1
81118,2130,874,1,1
81119,2785,273,1,1
81120,3216,625,3,2
81121,1263,175,3,1
81122,1096,538,2,1
81123,1761,675,1,1
81124,3000,637,3,1
81125,1730,387,3,1
81126,151,419,1,1
81127,2164,84,1,1
81128,1265,175,3,1
81129,1098,434,1,1
81130,95,601,3,2
81131,565,283,1,1
81132,1272,175,3,1
81133,1874,175,3,1
81134,1266,175,1,1
81135,2252,383,2,2
81136,831,175,3,1
81137,1051,324,1,1
81138,1915,283,2,1
81139,1874,84,3,1
81140,2158,106,1,1
81141,2185,103,1,1
81142,3000,134,2,2
81143,556,889,1,1
81144,2084,555,2,2
81146,2617,314,1,1
81147,3315,175,1,1
81148,1022,770,1,1
81149,3437,789,3,1
81150,426,889,2,2
81151,3148,622,1,2
81152,601,419,1,1
81153,1265,175,1,1
81154,1668,175,3,1
81155,1272,175,3,1
81156,727,867,1,1
81157,1755,175,3,1
81158,3236,389,3,1
81159,881,133,3,2
81160,2785,600,1,1
81161,3451,134,1,1
81162,1263,175,1,1
81163,270,175,3,1
81164,771,343,2,1
81165,1096,175,1,1
81166,2844,283,3,2
81167,449,249,3,1
81168,767,721,3,1
81169,402,656,2,2
81170,3132,183,3,1
81171,725,162,2,2
81172,3250,874,1,1
81173,3076,175,1,1
81174,3451,134,1,1
81175,1296,283,3,1
81176,1098,434,2,1
81177,1864,324,3,1
81178,3437,789,1,2
81179,6,602,3,2
81180,3543,268,3,1
81181,946,273,3,2
81182,3086,325,3,1
81183,2164,175,1,1
81184,3250,874,1,1
81185,2838,273,3,2
81186,3000,273,1,2
81187,1148,134,3,2
81188,2965,601,1,1
81189,2076,857,1,2
81190,2383,774,3,2
81191,1415,134,1,1
81192,3541,637,1,2
81193,3414,414,3,2
81194,3032,175,1,1
81195,831,175,3,2
81196,2091,614,3,1
81197,2130,874,1,1
81198,2170,471,3,2
81199,1264,175,1,1
81200,2150,346,1,2
81201,3451,134,3,2
81202,967,273,1,1
81203,3531,273,1,1
81204,214,542,1,1
81205,2345,84,1,1
81206,3208,874,3,2
81207,1774,162,3,2
81208,1917,419,1,2
81209,3235,759,3,1
81210,3625,273,1,2
81211,1782,609,3,1
81212,1915,601,3,1
81213,1204,87,1,1
81214,672,789,3,1
81215,1170,300,3,1
81216,2302,175,1,1
81217,881,273,3,1
81218,2701,273,3,1
81219,2164,84,1,1
81220,3287,537,1,2
81221,834,419,1,2
81222,2418,630,3,2
81223,1239,84,1,1
81224,1272,175,1,1
81225,71,105,3,1
81226,1249,610,1,1
81227,1108,225,1,2
81228,48,633,1,1
81229,2076,857,3,1
81230,727,712,3,2
81231,3054,555,3,2
81232,1858,318,1,2
81233,2150,346,1,2
81234,1539,552,3,1
81235,1083,87,3,1
81236,1007,633,1,1
81237,2701,273,3,2
81238,2618,314,1,1
81239,229,863,3,2
81240,2302,175,1,1
81241,1265,175,1,1
81242,1901,484,3,2
81243,2481,633,1,1
81244,2253,633,3,1
81245,1883,133,3,1
81246,2130,874,1,1
81247,3514,622,3,2
81248,2738,133,1,1
81249,1908,484,3,1
81250,2302,175,3,1
81251,3191,324,1,1
81252,2043,175,3,1
81253,2883,153,3,2
81254,1265,175,1,1
81255,1272,175,3,1
81256,2617,314,3,1
81257,1952,159,3,2
81258,2302,175,1,1
81259,1272,175,1,1
81260,2838,273,3,2
81261,2617,314,1,1
81262,1265,175,1,1
81263,3619,572,1,2
81264,95,601,3,2
81265,1874,314,1,1
81266,2164,84,1,1
81267,1371,148,1,2
81268,1947,133,1,2
81269,2136,175,3,1
81270,2923,474,3,2
81271,2009,183,3,1
81272,2136,175,3,1
81273,1856,188,1,2
81274,2837,541,1,1
81275,3437,789,1,1
81276,1901,243,1,1
81277,1819,174,3,1
81278,2158,106,1,2
81279,2672,346,1,2
81280,1266,175,3,1
81281,2130,874,1,1
81282,1844,174,1,1
81283,1532,346,1,1
81284,3451,273,1,1
81285,2965,601,3,1
81286,2164,175,3,1
81287,231,778,3,1
81288,2670,667,3,1
81289,1265,175,3,2
81290,3350,283,3,1
81291,2443,175,1,1
81292,1658,229,3,1
81293,1272,175,1,1
81294,2130,874,1,1
81295,1265,175,1,1
81296,3437,789,3,1
81297,555,522,2,1
81298,1844,174,1,2
81299,3447,175,3,1
81300,325,419,1,1
81301,3267,542,1,2
81302,3463,325,3,1
81303,3173,633,1,2
81304,3315,175,3,1
81305,3626,474,3,2
81306,3267,542,1,1
81307,1264,175,1,1
81308,309,555,3,1
81309,1265,175,1,1
81310,3625,790,1,2
81311,3000,273,3,2
81312,1582,721,2,1
81313,1263,175,3,1
81314,2120,164,1,1
81315,1844,174,3,2
81316,238,555,3,1
81317,1201,300,3,1
81318,2756,569,3,1
81319,1792,637,3,2
81320,2299,356,3,1
81321,268,671,3,1
81322,3624,541,3,1
81323,1668,175,3,1
81324,465,278,1,2
81325,1532,192,3,2
81326,2043,84,1,1
81327,1874,175,3,2
81328,2914,283,1,1
81329,1231,369,1,2
81330,1695,283,1,1
81331,1917,419,1,1
81332,2754,602,3,1
81333,2524,273,1,1
81334,3283,633,1,1
81335,3008,170,1,2
81336,1924,175,3,1
81337,961,175,1,1
81338,2076,251,2,1
81339,2672,369,3,1
81340,2478,633,1,1
81341,6,174,3,2
81342,1272,175,3,1
81343,1848,406,3,2
81344,3476,283,1,2
81345,2052,746,3,2
81346,555,273,3,2
81347,1271,622,1,2
81348,2618,314,3,1
81349,325,133,1,2
81350,1198,406,1,1
81351,1908,241,3,2
81352,99,143,1,2
81353,727,192,1,1
81354,3156,325,3,2
81355,3625,522,3,1
81356,1099,87,1,1
81357,1917,419,3,2
81358,948,0,3,1
81359,948,84,3,2
81360,86,746,2,2
81361,3632,770,1,2
81362,2524,637,1,1
81363,1194,251,1,1
81364,3483,273,1,2
81365,25,541,1,1
81366,2130,874,1,1
81367,1874,175,1,1
81368,426,601,3,2
81369,1819,174,3,2
81370,2419,572,1,1
81371,1096,175,3,1
81372,2838,273,3,2
81373,1924,175,1,1
81374,1816,874,3,2
81375,2150,346,1,2
81376,2360,633,1,2
81377,1446,174,3,2
81378,828,889,3,1
81379,2050,474,3,1
81380,2738,653,1,1
81381,555,273,1,2
81382,3000,680,1,2
81383,2877,484,3,1
81384,2247,108,1,2
81385,2618,314,1,1
81386,555,133,1,1
81387,2310,789,3,2
81388,3541,133,1,2
81389,1874,175,1,1
81390,2670,622,3,1
81391,1406,134,3,1
81392,1841,239,3,2
81393,2120,164,1,1
81394,1874,314,3,1
81395,1680,251,1,1
81396,2157,87,2,1
81397,772,602,1,2
81398,1668,175,3,1
81399,1231,273,1,2
81400,3272,182,1,1
81401,2770,305,3,1
81402,429,869,1,1
81403,2672,583,1,2
81404,1447,743,1,1
81405,881,346,1,2
81406,1096,175,3,2
81407,3531,273,1,2
81408,1295,186,1,2
81409,1051,324,3,2
81410,1162,147,1,2
81411,1164,484,1,1
81412,2171,219,3,2
81413,1601,419,1,2
81414,1266,175,1,1
81415,715,325,3,2
81416,2119,164,1,1
81417,2114,419,1,2
81418,874,555,1,2
81419,3315,84,3,1
81420,2120,164,3,1
81421,1547,843,1,2
81422,2905,106,3,2
81423,1737,87,1,1
81424,3297,474,3,2
81425,1265,175,3,1
81426,881,273,1,2
81427,426,889,1,1
81428,2524,133,1,1
81429,831,175,3,1
81430,3052,87,1,2
81431,2635,242,1,2
81432,2525,764,1,1
81433,3625,680,1,1
81434,3125,541,3,1
81435,3618,420,3,2
81436,2601,88,2,1
81437,3076,175,3,2
81438,555,273,2,2
81439,2253,761,3,2
81440,758,162,1,2
81441,1264,175,3,1
81442,1874,175,3,1
81443,3564,175,3,1
81444,2911,743,1,1
81445,2302,175,1,1
81446,1949,889,3,2
81447,2962,346,3,2
81448,1204,87,3,1
81449,3625,790,1,2
81450,773,133,1,2
81451,1048,630,1,2
81452,3267,542,3,2
81453,253,100,3,2
81454,253,100,1,2
81455,2071,133,3,2
81456,1446,743,1,2
81457,2164,175,3,1
81458,2160,630,3,1
81459,384,216,3,1
81460,2837,541,1,1
81461,3283,633,3,1
81462,1668,175,1,1
81463,1148,474,1,2
81464,2965,601,1,2
81466,1265,84,1,1
81467,2967,547,1,1
81468,2019,128,3,1
81469,1874,84,1,1
81470,2585,889,1,1
81472,2585,889,3,1
81473,3483,522,3,2
81474,1874,314,1,1
81475,3027,283,1,2
81476,1246,683,3,2
81477,3428,539,3,1
81478,672,789,3,2
81479,1789,596,1,1
81480,3216,625,1,1
81481,557,133,3,2
81482,1642,393,3,1
81483,1792,743,1,2
81484,301,174,3,1
81485,1357,87,3,1
81486,1870,103,3,2
81487,881,273,1,1
81488,1410,474,3,2
81489,3626,600,3,1
81490,2585,601,3,1
81491,2165,273,1,1
81492,2274,419,1,2
81493,1360,393,3,2
81494,790,291,2,1
81495,2381,175,3,1
81496,1261,175,1,1
81497,1446,133,1,1
81498,1007,633,1,1
81499,1792,542,3,2
81500,2120,298,3,2
81501,180,133,3,1
81502,1334,633,1,1
81503,3125,541,3,1
81504,3135,474,1,1
81505,731,637,1,2
81506,1272,175,3,1
81507,3104,613,3,2
81508,1446,682,1,2
81509,3518,273,1,2
81510,2106,80,1,2
81511,2585,601,3,1
81512,2778,601,1,1
81513,1278,80,1,1
81514,402,215,1,1
81515,3252,860,3,2
81516,328,80,1,1
81517,1263,318,1,1
81518,2153,175,1,1
81519,1761,175,3,1
81520,881,660,1,2
81521,2165,273,3,1
81522,3378,314,3,1
81523,3074,87,1,1
81524,1908,484,3,2
81525,2381,175,3,1
81526,1148,134,3,2
81527,731,273,1,1
81528,21,87,3,1
81529,2114,148,1,2
81530,831,175,3,1
81531,488,241,1,1
81532,270,175,3,1
81533,2524,273,3,1
81534,3451,680,1,1
81535,2164,175,2,1
81536,2617,314,3,1
81537,2290,588,1,1
81538,1272,175,1,1
81539,3272,542,1,1
81540,2785,174,3,1
81541,327,474,3,2
81543,2091,633,1,2
81544,2302,175,3,1
81545,1819,174,1,2
81546,731,134,1,2
81547,1231,369,1,1
81548,3297,768,3,2
81549,214,273,1,2
81550,1915,601,3,2
81551,2302,175,2,1
81552,1462,358,3,2
81553,2480,630,1,2
81554,1272,175,3,1
81555,715,325,3,2
81556,779,759,2,1
81557,3250,874,3,1
81558,1007,746,2,2
81559,2898,234,2,1
81560,1616,746,1,2
81561,3350,283,2,1
81562,1780,324,1,1
81563,1097,175,3,1
81564,2576,308,3,1
81565,1266,175,1,1
81566,2670,471,1,2
81568,2481,633,1,2
81569,556,889,3,1
81570,1658,541,1,1
81571,95,889,3,1
81572,1848,406,1,1
81573,3297,133,1,2
81574,2164,175,3,1
81575,283,186,3,2
81576,828,601,3,2
81577,16,100,2,1
81578,1176,387,2,1
81579,1582,722,3,1
81580,1826,182,1,1
81581,653,746,1,2
81582,831,175,1,1
81583,1010,484,1,1
81584,2112,366,1,2
81585,3393,474,1,2
81586,1483,175,1,1
81587,2302,175,2,1
81588,2119,164,1,1
81589,2009,183,1,1
81590,3421,419,2,1
81591,982,356,1,1
81592,881,273,1,2
81593,180,133,1,2
81594,1915,283,3,1
81595,3564,175,3,1
81596,715,325,3,2
81597,1142,426,3,2
81598,1263,175,3,1
81599,2043,84,1,1
81600,88,87,3,1
81601,556,601,1,2
81602,2565,633,1,1
81603,2585,889,1,2
81604,3437,789,3,1
81605,3538,300,1,1
81607,552,225,1,1
81608,1393,874,1,2
81609,943,324,1,1
81610,3065,148,3,2
81612,2159,241,3,1
81614,557,133,1,2
81615,565,283,1,2
81616,1108,346,1,2
81617,1083,87,2,1
81618,2345,318,3,1
81619,2618,314,3,2
81620,214,474,3,2
81621,3000,273,3,2
81622,1415,602,1,2
81623,850,127,1,1
81624,3132,183,3,1
81625,3626,474,3,1
81626,1263,175,3,1
81627,3054,594,1,2
81628,1097,175,1,1
81629,2958,680,3,2
81630,132,203,2,2
81631,2672,583,3,1
81632,556,601,3,1
81633,2187,225,1,1
81634,361,175,1,1
81635,1263,175,1,1
81636,1883,273,3,2
81637,3315,87,1,1
81638,2130,874,1,1
81639,88,87,3,1
81640,674,175,2,1
81641,180,839,3,2
81642,2381,175,3,1
81643,1883,133,1,1
81644,1406,273,3,1
81645,2130,874,1,1
81646,2345,175,3,1
81647,301,759,3,2
81648,1613,278,3,1
81649,1231,369,3,2
81650,1619,133,1,1
81651,1261,175,3,1
81652,1874,314,3,1
81653,49,633,3,2
81654,2135,175,3,1
81655,1826,174,3,2
81656,1874,314,1,2
81657,284,602,3,2
81658,344,627,1,1
81659,2752,567,1,2
81660,556,601,1,1
81661,3052,87,3,2
81662,3620,572,1,1
81663,2481,225,1,1
81664,1895,175,1,1
81665,2527,764,3,1
81666,2109,80,3,1
81667,3625,273,1,1
81668,2120,847,3,2
81669,3533,273,1,2
81670,653,622,1,2
81671,1141,273,1,2
81672,1083,674,3,1
81673,672,789,3,2
81674,1263,175,3,1
81675,1083,87,2,1
81676,672,789,1,1
81677,1366,162,1,1
81678,1915,601,3,1
81679,494,419,2,1
81680,3471,569,3,1
81681,1035,474,1,1
81682,1988,175,1,1
81683,1826,273,1,1
81684,3102,613,3,1
81685,772,602,3,1
81686,3483,133,3,2
81687,2091,633,1,2
81688,2345,175,3,1
81689,231,192,1,2
81690,3315,175,3,1
81691,2884,759,3,2
81692,1263,84,3,1
81693,2856,87,3,1
81694,1619,105,3,1
81695,2580,572,3,1
81696,1620,622,1,2
81697,3080,273,1,2
81698,3664,314,1,1
81699,3305,87,3,1
81700,488,241,1,1
81701,1007,633,3,1
81702,231,162,3,1
81703,2617,314,3,1
81704,1737,87,3,1
81705,3626,474,3,1
81706,2736,122,3,1
81707,1980,602,1,2
81708,1985,346,3,2
81709,3512,100,3,2
81710,3272,542,3,1
81711,451,87,3,1
81712,1924,175,3,1
81713,1826,769,1,1
81714,1593,419,1,2
81715,2003,241,3,2
81716,1263,175,1,1
81717,1001,133,1,2
81718,2130,874,1,1
81719,2302,175,3,1
81720,3297,273,3,2
81721,3174,596,3,2
81722,1148,680,1,2
81723,556,601,1,1
81724,2425,633,3,1
81725,3479,406,1,1
81726,214,633,3,1
81727,672,789,3,1
81728,3568,103,3,1
81729,426,601,1,2
81730,1256,722,1,2
81731,3173,633,3,1
81733,420,225,1,1
81734,449,249,3,1
81735,1979,175,3,1
81736,2293,474,1,2
81737,1810,770,3,2
81738,801,383,3,2
81739,3437,789,3,2
81740,3617,216,1,1
81741,3533,273,1,1
81742,1057,410,3,1
81743,3381,743,1,2
81744,821,80,3,2
81745,1272,175,1,2
81746,2724,620,1,1
81747,1582,253,3,2
81748,403,494,1,2
81749,2135,175,3,1
81750,291,143,3,1
81751,3047,406,3,2
81752,731,134,3,2
81753,3350,283,1,2
81754,2528,369,1,2
81755,426,889,1,2
81756,2585,889,1,2
81757,1263,175,1,1
81758,1265,175,3,1
81759,1446,633,1,2
81760,2302,175,1,1
81761,2478,633,1,1
81762,2595,241,1,2
81763,773,133,1,2
81764,2157,87,1,1
81765,3297,474,3,2
81766,1051,324,3,1
81767,1446,426,1,2
81768,1750,283,3,2
81769,3012,197,1,1
81770,1261,175,1,1
81771,3626,474,3,2
81772,2164,175,3,1
81773,2785,600,3,1
81774,3222,454,3,1
81775,86,746,1,1
81776,2585,601,3,1
81777,828,889,1,1
81778,2160,630,1,1
81779,773,769,3,1
81780,2528,133,3,2
81781,2585,889,3,1
81782,2091,614,3,2
81783,2135,175,3,1
81784,328,80,1,2
81785,2177,874,1,1
81786,539,133,1,1
81787,1774,784,1,2
81788,1266,175,3,1
81789,1955,419,1,2
81790,2164,175,1,1
81791,2760,721,3,1
81792,1264,175,1,1
81793,1261,175,1,1
81794,3000,695,1,1
81795,86,253,3,2
81796,2587,889,3,2
81797,329,420,3,2
81798,715,325,1,1
81799,1265,175,3,1
81800,3000,273,3,1
81801,1263,175,3,1
81802,2153,175,3,2
81803,3451,273,1,2
81804,2194,183,1,1
81805,3314,175,1,1
81806,565,283,3,1
81807,25,541,1,1
81808,1349,273,3,2
81809,113,186,1,1
81810,1874,314,2,1
81811,3166,472,3,1
81812,543,470,3,2
81813,403,867,1,2
81814,656,273,3,2
81815,556,601,1,2
81816,2617,314,1,1
81817,3166,472,3,1
81818,3132,183,3,1
81819,567,419,1,1
81820,1083,867,2,2
81821,180,637,1,2
81822,1915,283,1,2
81823,284,600,3,1
81824,3135,474,1,2
81825,1487,175,3,1
81826,2585,600,1,1
81827,1626,484,1,2
81828,1406,522,1,2
81829,2514,356,1,1
81830,12,410,3,2
81831,384,778,3,2
81832,1406,273,3,1
81833,2055,108,3,2
81834,967,600,3,1
81835,1947,133,1,1
81836,1619,133,3,2
81837,1048,630,1,1
81838,1582,671,1,1
81839,828,601,3,2
81840,1265,175,3,1
81841,1916,80,3,1
81842,1263,175,1,1
81844,3089,325,3,1
81845,471,596,3,2
81846,833,721,3,1
81847,1108,133,3,1
81848,1924,175,1,2
81849,3449,87,3,1
81850,1969,243,3,1
81851,2965,601,1,2
81852,180,839,1,1
81853,2120,164,3,1
